#
# WHOIS Servers List
# Last updated on 21/06/2019
#

xn--80aqecdr1a whois.nic.xn--80aqecdr1a
xn--80asehdb whois.online.rs.corenic.net
xn--80asehdb whois.online.rs.corenic.net
xn--80aswg whois.site.rs.corenic.net
xn--80aswg whois.site.rs.corenic.net
xn--8y0a063a whois.nic.联通
xn--90a3ac whois.rnids.rs
xn--9dbq2a whois.nic.xn--9dbq2a
xn--9et52u whois.nic.xn--9et52u
xn--9krt00a whois.nic.微博
xn--b4w605ferd whois.nic.淡马锡
xn--bck1b9a5dre4c whois.nic.xn--bck1b9a5dre4c
xn--c1avg whois.publicinterestregistry.net
xn--c1avg whois.publicinterestregistry.net
xn--c2br7g whois.nic.xn--c2br7g
xn--cck2b3b whois.nic.xn--cck2b3b
xn--cg4bki whois.kr
xn--cg4bki whois.nic.삼성
xn--clchc0ea0b2g whois.sgnic.sg
xn--clchc0ea0b2g2a9gcd whois.sgnic.sg
xn--czr694b whois.nic.xn--czr694b
xn--czrs0t whois.donuts.co
xn--czru2d whois.gtld.knet.cn
xn--czru2d whois.gtld.knet.cn
xn--d1acj3b whois.nic.xn--d1acj3b
xn--d1acj3b whois.nic.xn--d1acj3b
xn--d1alf whois.marnet.mk
xn--eckvdtc9d whois.nic.xn--eckvdtc9d
xn--efvy88h whois.nic.新闻
xn--estv75g whois.nic.xn--estv75g
xn--fct429k whois.nic.xn--fct429k
xn--fhbei whois.nic.xn--fhbei
xn--fiq228c5hs whois.afilias-srs.net
xn--fiq228c5hs whois.afilias-srs.net
xn--fiq64b whois.gtld.knet.cn
xn--fiq64b whois.gtld.knet.cn
xn--fiqs8s cwhois.cnnic.cn
xn--fiqs8s cwhois.cnnic.cn
xn--fiqz9s cwhois.cnnic.cn
xn--fiqz9s cwhois.cnnic.cn
xn--fjq720a whois.donuts.co
xn--flw351e domain-registry-whois.l.google.com
xn--fzc2c9e2c whois.nic.lk
xn--fzys8d69uvgm whois.nic.xn--fzys8d69uvgm
xn--g2xx48c whois.nic.xn--g2xx48c
xn--gckr3f0f whois.nic.xn--gckr3f0f
xn--gk3at1e whois.nic.xn--gk3at1e
xn--h2brj9c whois.registry.in
xn--hxt814e whois.nic.xn--hxt814e
xn--i1b6b1a6a2e whois.publicinterestregistry.net
xn--i1b6b1a6a2e whois.publicinterestregistry.net
xn--imr513n whois.nic.xn--imr513n
xn--io0a7i whois.ngtld.cn
xn--io0a7i whois.ngtld.cn
xn--j1aef whois.nic.xn--j1aef
xn--j1amh whois.dotukr.com
xn--j1amh whois.dotukr.com
xn--j6w193g whois.hkirc.hk
xn--j6w193g whois.hkirc.hk
xn--jlq61u9w7b whois.nic.诺基亚
xn--jvr189m whois.nic.xn--jvr189m
xn--kcrx77d1x4a whois.nic.飞利浦
xn--kprw13d whois.twnic.net.tw
xn--kpry57d whois.twnic.net.tw
xn--kpu716f whois.nic.手表
xn--kput3i whois.afilias-srs.net
xn--lgbbat1ad8j whois.nic.dz
xn--lgbbat1ad8j whois.nic.dz
xn--mgb9awbf whois.registry.om
xn--mgb9awbf whois.registry.om
xn--mgba3a3ejt whois.nic.xn--mgba3a3ejt
xn--mgba3a4f16a whois.nic.ir
xn--mgba3a4f16a whois.nic.ir
xn--mgba7c0bbn0a whois.nic.العليان
xn--mgbaakc7dvf whois.nic.xn--mgbaakc7dvf
xn--mgbaam7a8h whois.aeda.net.ae
xn--mgbaam7a8h whois.aeda.net.ae
xn--mgbab2bd whois.bazaar.coreregistry.net
xn--mgbab2bd whois.nic.xn--mgbab2bd
xn--mgbb9fbpob whois.nic.موبايلي
xn--mgbc0a9azcg whois.iam.net.ma
xn--mgbca7dzdo whois.nic.xn--mgbca7dzdo
xn--mgberp4a5d4a whois.nic.net.sa
xn--mgberp4a5d4ar whois.nic.net.sa
xn--mgbi4ecexp whois.nic.xn--mgbi4ecexp
xn--mgbt3dhd whois.nic.xn--mgbt3dhd
xn--mgbx4cd0ab whois.domainregistry.my
xn--mgbx4cd0ab whois.mynic.my
xn--mk1bu44c whois.nic.xn--mk1bu44c
xn--mxtq1m whois.nic.xn--mxtq1m
xn--ngbc5azd whois.nic.xn--ngbc5azd
xn--ngbc5azd whois.nic.xn--ngbc5azd
xn--ngbe9e0a whois.nic.بيتك
xn--ngbrx whois.nic.xn--ngbrx
xn--nqv7f whois.publicinterestregistry.net
xn--nqv7f whois.publicinterestregistry.net
xn--nqv7fs00ema whois.nic.xn--nqv7fs00ema
xn--nqv7fs00ema whois.publicinterestregistry.net
xn--nyqy26a whois.nic.xn--nyqy26a
xn--o3cw4h whois.thnic.co.th
xn--o3cw4h whois.thnic.co.th
xn--ogbpf8fl whois.tld.sy
xn--ogbpf8fl whois.tld.sy
xn--otu796d whois.nic.xn--otu796d
xn--p1acf whois.nic.xn--p1acf
xn--p1ai whois.ripn.net
xn--p1ai whois.tcinet.ru
xn--pbt977c whois.nic.珠宝
xn--pssy2u whois.nic.xn--pssy2u
xn--q9jyb4c domain-registry-whois.l.google.com
xn--q9jyb4c domain-registry-whois.l.google.com
xn--qcka1pmc domain-registry-whois.l.google.com
xn--rhqv96g whois.nic.xn--rhqv96g
xn--rovu88b whois.nic.xn--rovu88b
xn--ses554g whois.nic.xn--ses554g
xn--t60b56a whois.nic.xn--t60b56a
xn--tckwe whois.nic.xn--tckwe
xn--tiq49xqyj whois.nic.xn--tiq49xqyj
xn--unup4y whois.donuts.co
xn--unup4y whois.donuts.co
xn--vermgensberater-ctb whois.ksregistry.net
xn--vermgensberatung-pwb whois.ksregistry.net
xn--vhquv whois.donuts.co
xn--vuq861b whois.nic.信息
xn--w4r85el8fhu5dnra whois.nic.xn--w4r85el8fhu5dnra
xn--w4rs40l whois.nic.xn--w4rs40l
xn--wgbh1c whois.dotmasr.eg
xn--wgbl6a whois.registry.qa
xn--wgbl6a whois.registry.qa
xn--xhq521b whois.ngtld.cn
xn--xkc2al3hye2a whois.nic.lk
xn--yfro4i67o whois.sgnic.sg
xn--yfro4i67o whois.sgnic.sg
xn--ygbi2ammx whois.pnina.ps
xn--ygbi2ammx whois.pnina.ps
xn--zfr164b whois.conac.cn
xn--zfr164b whois.conac.cn
xxx whois.nic.xxx
xxx whois.nic.xxx
xyz whois.nic.xyz
xyz whois.nic.xyz
xz.cn whois.cnnic.net.cn
yachts whois.nic.yachts
yahoo whois.nic.yahoo
yamaxun whois.nic.yamaxun
yandex whois.nic.yandex
yn.cn whois.cnnic.net.cn
yodobashi whois.nic.gmo
yoga whois.nic.yoga
yoga whois-dub.mm-registry.com
yokohama whois.nic.yokohama
you whois.nic.you
youtube domain-registry-whois.l.google.com
yt whois.nic.yt
yt whois.nic.yt
yu whois.ripe.net
yun whois.nic.yun
za.com whois.centralnic.com
za.com whois.centralnic.com
za.net http://www.za.net/cgi-bin/whois.cgi?domain=
za.org http://www.za.net/cgi-bin/whois.cgi?domain=
zappos whois.nic.zappos
zara whois.nic.zara
zero whois.nic.zero
zip domain-registry-whois.l.google.com
zj.cn whois.cnnic.net.cn
zlg.br whois.nic.br
zm whois.nic.zm
zm whois.nic.zm
zone whois.donuts.co
zone whois.donuts.co
zuerich whois.ksregistry.net
